#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_nastova_adj;Nastovan;;nastover;;;;;;;;;;;x
c_nemsirhof;Nemsirhof;Nemsirhof;Nemsirhof;;Nemsirhof;;;;;;;;;x
c_nemsirhof_adj;Nemsirhofian;;nemsirhofer;;;;;;;;;;;x
c_nessinea;Nessinea;Nessinea;Nessinea;;Nessinea;;;;;;;;;x
c_nessinea_adj;Nessinean;;nessiner;;;;;;;;;;;x
c_nessirea;Nessirea;Nessirea;Nessirea;;Nessirea;;;;;;;;;x
c_nessirea_adj;Nessirean;;nessirer;;;;;;;;;;;x
c_nestiri;Nestiri;Nestiri;Nestiri;;Nestiri;;;;;;;;;x
c_nestiri_adj;Nestirian;;nestirer;;;;;;;;;;;x
c_niceri;Niceri;Niceri;Niceri;;Niceri;;;;;;;;;x
c_niceri_adj;Nicerian;;nicerer;;;;;;;;;;;x
c_nimaica;Nimaica;Nimaica;Nimaica;;Nimaica;;;;;;;;;x
c_nimaica_adj;Nimaican;;nimaicer;;;;;;;;;;;x
c_nincancia;Nincancia;Nincancia;Nincancia;;Nincancia;;;;;;;;;x
c_nincancia_adj;Nincancian;;nincancer;;;;;;;;;;;x
c_nitezza;Nitezza;Nitezza;Nitezza;;Nitezza;;;;;;;;;x
c_nitezza_adj;Nitezzan;;nitezzer;;;;;;;;;;;x
c_noraikea;Noraikea;Noraikea;Noraikea;;Noraikea;;;;;;;;;x
c_noraikea_adj;Noraikean;;noraiker;;;;;;;;;;;x
c_numarnia;Numarnia;Numarnia;Numarnia;;Numarnia;;;;;;;;;x
c_numarnia_adj;Numarnian;;numarner;;;;;;;;;;;x
c_ocine;Ocine;Ocine;Ocine;;Ocine;;;;;;;;;x
c_ocine_adj;Ocinean;;ociner;;;;;;;;;;;x
c_okromis;Okromis;Okromis;Okromis;;Okromis;;;;;;;;;x
c_okromis_adj;Okromisian;;okromiser;;;;;;;;;;;x
c_olatica;Olatica;Olatica;Olatica;;Olatica;;;;;;;;;x
c_olatica_adj;Olatican;;olaticer;;;;;;;;;;;x
c_olato;Olato;Olato;Olato;;Olato;;;;;;;;;x
c_olato_adj;Olatian;;olater;;;;;;;;;;;x
c_onci;Onci;Onci;Onci;;Onci;;;;;;;;;x
c_onci_adj;Oncian;;oncer;;;;;;;;;;;x
c_orozasp;Orozasp;Orozasp;Orozasp;;Orozasp;;;;;;;;;x
c_orozasp_adj;Orozaspian;;orozasper;;;;;;;;;;;x
c_ortia;Ortia;Ortia;Ortia;;Ortia;;;;;;;;;x
c_ortia_adj;Ortian;;orter;;;;;;;;;;;x
c_ortos;Ortos;Ortos;Ortos;;Ortos;;;;;;;;;x
c_ortos_adj;Ortosian;;ortoser;;;;;;;;;;;x
c_ossa;Ossa;Ossa;Ossa;;Ossa;;;;;;;;;x
c_ossa_adj;Ossan;;osser;;;;;;;;;;;x
c_ostar;Ostar;Ostar;Ostar;;Ostar;;;;;;;;;x
c_ostar_adj;Ostarian;;ostarer;;;;;;;;;;;x
c_ostivac;Ostivac;Ostivac;Ostivac;;Ostivac;;;;;;;;;x
c_ostivac_adj;Ostivacian;;ostivacer;;;;;;;;;;;x
c_pabgar;Pabgar;Pabgar;Pabgar;;Pabgar;;;;;;;;;x
c_pabgar_adj;Pabgarian;;pabgarer;;;;;;;;;;;x
c_palati;Palati;Palati;Palati;;Palati;;;;;;;;;x
c_palati_adj;Palatian;;palater;;;;;;;;;;;x
c_panares;Panares;Panares;Panares;;Panares;;;;;;;;;x
c_panares_adj;Panaresian;;panareser;;;;;;;;;;;x
c_panargasht;Panargasht;Panargasht;Panargasht;;Panargasht;;;;;;;;;x
c_panargasht_adj;Panargashtian;;panargashter;;;;;;;;;;;x
c_parachets;Parachets;Parachets;Parachets;;Parachets;;;;;;;;;x
c_parachets_adj;Parachetsian;;parachetser;;;;;;;;;;;x
c_pardica;Pardica;Pardica;Pardica;;Pardica;;;;;;;;;x
c_pardica_adj;Pardican;;pardicer;;;;;;;;;;;x
c_pauray;Pauray;Pauray;Pauray;;Pauray;;;;;;;;;x
c_pauray_adj;Pauraian;;pauraer;;;;;;;;;;;x
c_paygoshabaxtar;Paygoshabaxtar;Paygoshabaxtar;Paygoshabaxtar;;Paygoshabaxtar;;;;;;;;;x
c_paygoshabaxtar_adj;Paygoshabaxtarian;;paygoshabaxtarer;;;;;;;;;;;x
c_pendevin;Pendevin;Pendevin;Pendevin;;Pendevin;;;;;;;;;x
c_pendevin_adj;Pendevinian;;pendeviner;;;;;;;;;;;x
c_peninsula;Peninsula;Peninsula;Peninsula;;Peninsula;;;;;;;;;x
c_peninsula_adj;Peninsulan;;peninsuler;;;;;;;;;;;x
c_pentamarkos;Pentamarkos;Pentamarkos;Pentamarkos;;Pentamarkos;;;;;;;;;x
c_pentamarkos_adj;Pentamarkosian;;pentamarkoser;;;;;;;;;;;x
c_perinea;Perinea;Perinea;Perinea;;Perinea;;;;;;;;;x
c_perinea_adj;Perinean;;periner;;;;;;;;;;;x
c_polidarmania;Polidarmania;Polidarmania;Polidarmania;;Polidarmania;;;;;;;;;x
c_polidarmania_adj;Polidarmanian;;polidarmaner;;;;;;;;;;;x
c_polikantos;Polikantos;Polikantos;Polikantos;;Polikantos;;;;;;;;;x
c_polikantos_adj;Polikantosian;;polikantoser;;;;;;;;;;;x
c_polikyrron;Polikyrron;Polikyrron;Polikyrron;;Polikyrron;;;;;;;;;x
c_polikyrron_adj;Polikyrronian;;polikyrroner;;;;;;;;;;;x
c_polonica;Polonica;Polonica;Polonica;;Polonica;;;;;;;;;x
c_polonica_adj;Polonican;;polonicer;;;;;;;;;;;x
c_poraxdesh;Poraxdesh;Poraxdesh;Poraxdesh;;Poraxdesh;;;;;;;;;x
c_poraxdesh_adj;Poraxdeshian;;poraxdesher;;;;;;;;;;;x
c_porsentida;Porsentida;Porsentida;Porsentida;;Porsentida;;;;;;;;;x
c_porsentida_adj;Porsentidan;;porsentider;;;;;;;;;;;x
c_portocalaro;Portocalaro;Portocalaro;Portocalaro;;Portocalaro;;;;;;;;;x
c_portocalaro_adj;Portocalarian;;portocalarer;;;;;;;;;;;x
c_portocolona;Portocolona;Portocolona;Portocolona;;Portocolona;;;;;;;;;x
c_portocolona_adj;Portocolonan;;portocoloner;;;;;;;;;;;x
c_portoseno;Portoseno;Portoseno;Portoseno;;Portoseno;;;;;;;;;x
c_portoseno_adj;Portosenian;;portosener;;;;;;;;;;;x
c_poto;Poto;Poto;Poto;;Poto;;;;;;;;;x
c_poto_adj;Potian;;poter;;;;;;;;;;;x
c_pravia;Pravia;Pravia;Pravia;;Pravia;;;;;;;;;x
c_pravia_adj;Pravian;;praver;;;;;;;;;;;x
c_proson;Proson;Proson;Proson;;Proson;;;;;;;;;x
c_proson_adj;Prosonian;;prosoner;;;;;;;;;;;x
c_provice;Provice;Provice;Provice;;Provice;;;;;;;;;x
c_provice_adj;Provicean;;provicer;;;;;;;;;;;x
c_psari;Psari;Psari;Psari;;Psari;;;;;;;;;x
c_psari_adj;Psarian;;psarer;;;;;;;;;;;x
c_racimi;Racimi;Racimi;Racimi;;Racimi;;;;;;;;;x
c_racimi_adj;Racimian;;racimer;;;;;;;;;;;x
c_raganovo;Raganovo;Raganovo;Raganovo;;Raganovo;;;;;;;;;x
c_raganovo_adj;Raganovian;;raganover;;;;;;;;;;;x
c_remero;Remero;Remero;Remero;;Remero;;;;;;;;;x
c_remero_adj;Remerian;;remerer;;;;;;;;;;;x
c_resenac;Resenac;Resenac;Resenac;;Resenac;;;;;;;;;x
c_resenac_adj;Resenacian;;resenacer;;;;;;;;;;;x
c_rifata;Rifata;Rifata;Rifata;;Rifata;;;;;;;;;x
c_rifata_adj;Rifatan;;rifater;;;;;;;;;;;x
c_rostaranica;Rostaranica;Rostaranica;Rostaranica;;Rostaranica;;;;;;;;;x
c_rostaranica_adj;Rostaranican;;rostaranicer;;;;;;;;;;;x
c_rotto;Rotto;Rotto;Rotto;;Rotto;;;;;;;;;x
c_rotto_adj;Rottian;;rotter;;;;;;;;;;;x
c_sacala;Sacala;Sacala;Sacala;;Sacala;;;;;;;;;x
c_sacala_adj;Sacalan;;sacaler;;;;;;;;;;;x
c_sagneman;Sagneman;Sagneman;Sagneman;;Sagneman;;;;;;;;;x
c_sagneman_adj;Sagnemanian;;sagnemaner;;;;;;;;;;;x
c_salenac;Salenac;Salenac;Salenac;;Salenac;;;;;;;;;x
c_salenac_adj;Salenacian;;salenacer;;;;;;;;;;;x
c_sampadria;Sampadria;Sampadria;Sampadria;;Sampadria;;;;;;;;;x
c_sampadria_adj;Sampadrian;;sampadrer;;;;;;;;;;;x
c_sampera;Sampera;Sampera;Sampera;;Sampera;;;;;;;;;x
c_sampera_adj;Samperan;;samperer;;;;;;;;;;;x
c_sandua;Sandua;Sandua;Sandua;;Sandua;;;;;;;;;x
c_sandua_adj;Sanduan;;sander;;;;;;;;;;;x
c_sardadasht;Sardadasht;Sardadasht;Sardadasht;;Sardadasht;;;;;;;;;x
c_sardadasht_adj;Sardadashtian;;sardadashter;;;;;;;;;;;x
c_satriuci;Satriuci;Satriuci;Satriuci;;Satriuci;;;;;;;;;x
c_satriuci_adj;Satriucian;;satriucer;;;;;;;;;;;x
c_satti;Satti;Satti;Satti;;Satti;;;;;;;;;x
c_satti_adj;Sattian;;satter;;;;;;;;;;;x
c_savar;Savar;Savar;Savar;;Savar;;;;;;;;;x
c_savar_adj;Savarian;;savarer;;;;;;;;;;;x
c_savicino;Savicino;Savicino;Savicino;;Savicino;;;;;;;;;x
c_savicino_adj;Savicinian;;saviciner;;;;;;;;;;;x
c_scala;Scala;Scala;Scala;;Scala;;;;;;;;;x
c_scala_adj;Scalan;;scaler;;;;;;;;;;;x
c_sechahan;Sechahan;Sechahan;Sechahan;;Sechahan;;;;;;;;;x
c_sechahan_adj;Sechahanian;;sechahaner;;;;;;;;;;;x
c_semnina;Semnina;Semnina;Semnina;;Semnina;;;;;;;;;x
c_semnina_adj;Semninan;;semniner;;;;;;;;;;;x
c_shanresor;Shanresor;Shanresor;Shanresor;;Shanresor;;;;;;;;;x
c_shanresor_adj;Shanresorian;;shanresorer;;;;;;;;;;;x
c_skarnea;Skarnea;Skarnea;Skarnea;;Skarnea;;;;;;;;;x
c_skarnea_adj;Skarnean;;skarner;;;;;;;;;;;x
c_skeria;Skeria;Skeria;Skeria;;Skeria;;;;;;;;;x
c_skeria_adj;Skerian;;skerer;;;;;;;;;;;x
c_somanakustar;Somanakustar;Somanakustar;Somanakustar;;Somanakustar;;;;;;;;;x
c_somanakustar_adj;Somanakustarian;;somanakustarer;;;;;;;;;;;x
c_somper;Somper;Somper;Somper;;Somper;;;;;;;;;x
c_somper_adj;Somperian;;somperer;;;;;;;;;;;x
c_sontkay;Sontkay;Sontkay;Sontkay;;Sontkay;;;;;;;;;x
c_sontkay_adj;Sontkaian;;sontkaer;;;;;;;;;;;x
c_spedxan;Spedxan;Spedxan;Spedxan;;Spedxan;;;;;;;;;x
c_spedxan_adj;Spedxanian;;spedxaner;;;;;;;;;;;x
c_stefaniki;Stefaniki;Stefaniki;Stefaniki;;Stefaniki;;;;;;;;;x
c_stefaniki_adj;Stefanikian;;stefaniker;;;;;;;;;;;x
c_strum;Strum;Strum;Strum;;Strum;;;;;;;;;x
c_strum_adj;Strumian;;strumer;;;;;;;;;;;x
c_taboev;Taboev;Taboev;Taboev;;Taboev;;;;;;;;;x
c_taboev_adj;Taboevian;;taboever;;;;;;;;;;;x
c_tamat;Tamat;Tamat;Tamat;;Tamat;;;;;;;;;x
c_tamat_adj;Tamatian;;tamater;;;;;;;;;;;x
c_taria;Taria;Taria;Taria;;Taria;;;;;;;;;x
c_taria_adj;Tarian;;tarer;;;;;;;;;;;x
c_tarwenafrashdeh;Tarwenafrashdeh;Tarwenafrashdeh;Tarwenafrashdeh;;Tarwenafrashdeh;;;;;;;;;x
c_tarwenafrashdeh_adj;Tarwenafrashdehian;;tarwenafrashdeher;;;;;;;;;;;x
c_taspur;Taspur;Taspur;Taspur;;Taspur;;;;;;;;;x
c_taspur_adj;Taspurian;;taspurer;;;;;;;;;;;x
c_telemir;Telemir;Telemir;Telemir;;Telemir;;;;;;;;;x
c_telemir_adj;Telemirian;;telemirer;;;;;;;;;;;x
c_teraz;Teraz;Teraz;Teraz;;Teraz;;;;;;;;;x
c_teraz_adj;Terazian;;terazer;;;;;;;;;;;x
c_termikos;Termikos;Termikos;Termikos;;Termikos;;;;;;;;;x
c_termikos_adj;Termikosian;;termikoser;;;;;;;;;;;x
c_tertianik;Tertianik;Tertianik;Tertianik;;Tertianik;;;;;;;;;x
c_tertianik_adj;Tertianikian;;tertianiker;;;;;;;;;;;x
c_tetrikos;Tetrikos;Tetrikos;Tetrikos;;Tetrikos;;;;;;;;;x
c_tetrikos_adj;Tetrikosian;;tetrikoser;;;;;;;;;;;x
c_theklanea;Theklanea;Theklanea;Theklanea;;Theklanea;;;;;;;;;x
c_theklanea_adj;Theklanean;;theklaner;;;;;;;;;;;x
c_tisaro;Tisaro;Tisaro;Tisaro;;Tisaro;;;;;;;;;x
c_tisaro_adj;Tisarian;;tisarer;;;;;;;;;;;x
c_tiveric;Tiveric;Tiveric;Tiveric;;Tiveric;;;;;;;;;x
c_tiveric_adj;Tiverician;;tivericer;;;;;;;;;;;x
c_toberna;Toberna;Toberna;Toberna;;Toberna;;;;;;;;;x
c_toberna_adj;Tobernan;;toberner;;;;;;;;;;;x
c_toissan;Toissan;Toissan;Toissan;;Toissan;;;;;;;;;x
c_toissan_adj;Toissanian;;toissaner;;;;;;;;;;;x
c_tokwaradxar;Tokwaradxar;Tokwaradxar;Tokwaradxar;;Tokwaradxar;;;;;;;;;x
c_tokwaradxar_adj;Tokwaradxarian;;tokwaradxarer;;;;;;;;;;;x
c_tomitino;Tomitino;Tomitino;Tomitino;;Tomitino;;;;;;;;;x
c_tomitino_adj;Tomitinian;;tomitiner;;;;;;;;;;;x
c_toran;Toran;Toran;Toran;;Toran;;;;;;;;;x
c_toran_adj;Toranian;;toraner;;;;;;;;;;;x
c_torhida;Torhida;Torhida;Torhida;;Torhida;;;;;;;;;x
c_torhida_adj;Torhidan;;torhider;;;;;;;;;;;x
c_torica;Torica;Torica;Torica;;Torica;;;;;;;;;x
c_torica_adj;Torican;;toricer;;;;;;;;;;;x
c_toridea;Toridea;Toridea;Toridea;;Toridea;;;;;;;;;x
c_toridea_adj;Toridean;;torider;;;;;;;;;;;x
c_tormanhac;Tormanhac;Tormanhac;Tormanhac;;Tormanhac;;;;;;;;;x
c_tormanhac_adj;Tormanhacian;;tormanhacer;;;;;;;;;;;x
c_trasino;Trasino;Trasino;Trasino;;Trasino;;;;;;;;;x
c_trasino_adj;Trasinian;;trasiner;;;;;;;;;;;x
c_treman;Treman;Treman;Treman;;Treman;;;;;;;;;x
c_treman_adj;Tremanian;;tremaner;;;;;;;;;;;x
c_tressan;Tressan;Tressan;Tressan;;Tressan;;;;;;;;;x
c_tressan_adj;Tressanian;;tressaner;;;;;;;;;;;x
c_trevia;Trevia;Trevia;Trevia;;Trevia;;;;;;;;;x
c_trevia_adj;Trevian;;trever;;;;;;;;;;;x
c_trinto;Trinto;Trinto;Trinto;;Trinto;;;;;;;;;x
c_trinto_adj;Trintian;;trinter;;;;;;;;;;;x
c_trodikea;Trodikea;Trodikea;Trodikea;;Trodikea;;;;;;;;;x
c_trodikea_adj;Trodikean;;trodiker;;;;;;;;;;;x
c_trotti;Trotti;Trotti;Trotti;;Trotti;;;;;;;;;x
c_trotti_adj;Trottian;;trotter;;;;;;;;;;;x
c_turna;Turna;Turna;Turna;;Turna;;;;;;;;;x
c_turna_adj;Turnan;;turner;;;;;;;;;;;x
c_tuvalia;Tuvalia;Tuvalia;Tuvalia;;Tuvalia;;;;;;;;;x
c_tuvalia_adj;Tuvalian;;tuvaler;;;;;;;;;;;x
c_tzinisos;Tzinisos;Tzinisos;Tzinisos;;Tzinisos;;;;;;;;;x
c_tzinisos_adj;Tzinisosian;;tzinisoser;;;;;;;;;;;x
c_urantia;Urantia;Urantia;Urantia;;Urantia;;;;;;;;;x
c_urantia_adj;Urantian;;uranter;;;;;;;;;;;x
c_urayham;Urayham;Urayham;Urayham;;Urayham;;;;;;;;;x
c_urayham_adj;Urayhamian;;urayhamer;;;;;;;;;;;x
c_varmanbexwar;Varmanbexwar;Varmanbexwar;Varmanbexwar;;Varmanbexwar;;;;;;;;;x
c_varmanbexwar_adj;Varmanbexwarian;;varmanbexwarer;;;;;;;;;;;x
c_vedirhavn;Vedirhavn;Vedirhavn;Vedirhavn;;Vedirhavn;;;;;;;;;x
c_vedirhavn_adj;Vedirhavnian;;vedirhavner;;;;;;;;;;;x
c_ventino;Ventino;Ventino;Ventino;;Ventino;;;;;;;;;x
c_ventino_adj;Ventinian;;ventiner;;;;;;;;;;;x
c_vercasse;Vercasse;Vercasse;Vercasse;;Vercasse;;;;;;;;;x
c_vercasse_adj;Vercassean;;vercasser;;;;;;;;;;;x
c_verigie;Verigie;Verigie;Verigie;;Verigie;;;;;;;;;x
c_verigie_adj;Verigiean;;veriger;;;;;;;;;;;x
c_vete;Vete;Vete;Vete;;Vete;;;;;;;;;x
c_vete_adj;Vetean;;veter;;;;;;;;;;;x
c_viscisi;Viscisi;Viscisi;Viscisi;;Viscisi;;;;;;;;;x
c_viscisi_adj;Viscisian;;visciser;;;;;;;;;;;x
c_visgard;Visgard;Visgard;Visgard;;Visgard;;;;;;;;;x
c_visgard_adj;Visgardian;;visgarder;;;;;;;;;;;x
c_vitezzo;Vitezzo;Vitezzo;Vitezzo;;Vitezzo;;;;;;;;;x
c_vitezzo_adj;Vitezzian;;vitezzer;;;;;;;;;;;x
c_vittora;Vittora;Vittora;Vittora;;Vittora;;;;;;;;;x
c_vittora_adj;Vittoran;;vittorer;;;;;;;;;;;x
c_voligie;Voligie;Voligie;Voligie;;Voligie;;;;;;;;;x
c_voligie_adj;Voligiean;;voliger;;;;;;;;;;;x
c_volonne;Volonne;Volonne;Volonne;;Volonne;;;;;;;;;x
c_volonne_adj;Volonnean;;volonner;;;;;;;;;;;x
c_vozcore_i_marica;Vozcore i Marica;Vozcore i Marica;Vozcore i Marica;;Vozcore i Marica;;;;;;;;;x
c_vozcore_i_marica_adj;Vozcore i Marican;;Vozcore i Maricer;;;;;;;;;;;x
c_wehishvat;Wehishvat;Wehishvat;Wehishvat;;Wehishvat;;;;;;;;;x
c_wehishvat_adj;Wehishvatian;;wehishvater;;;;;;;;;;;x
c_weshagwarazan;Weshagwarazan;Weshagwarazan;Weshagwarazan;;Weshagwarazan;;;;;;;;;x
c_weshagwarazan_adj;Weshagwarazanian;;weshagwarazaner;;;;;;;;;;;x
c_xwastanafrin;Xwastanafrin;Xwastanafrin;Xwastanafrin;;Xwastanafrin;;;;;;;;;x
c_xwastanafrin_adj;Xwastanafrinian;;xwastanafriner;;;;;;;;;;;x
c_xwedanaran;Xwedanaran;Xwedanaran;Xwedanaran;;Xwedanaran;;;;;;;;;x
c_xwedanaran_adj;Xwedanaranian;;xwedanaraner;;;;;;;;;;;x
c_zamogvor;Zamogvor;Zamogvor;Zamogvor;;Zamogvor;;;;;;;;;x
c_zamogvor_adj;Zamogvorian;;zamogvorer;;;;;;;;;;;x
c_zapreno;Zapreno;Zapreno;Zapreno;;Zapreno;;;;;;;;;x
c_zapreno_adj;Zaprenian;;zaprener;;;;;;;;;;;x
